price,grade,zipcode_valormedio,sqft_living
229000,7,302896.7392857143,1020
185000,6,240328.3717472119,1150
414900,7,619944.1492281304,1260
200000,6,551768.5209125475,1920
225000,8,334921.0626780627,1800
720000,7,863228.9432314411,2040
930000,8,849714.8097826086,2200
1270000,7,1356523.9905362776,3200
700000,7,634558.1448275862,2400
466000,7,585048.7790697674,1140
374000,7,490377.1076923077,1330
480000,8,570073.5201465201,1940
740000,9,677215.034739454,3000
1010000,8,899607.6730769231,1820
395000,8,311580.33638025593,2910
340000,6,319581.3940298507,1090
209000,7,319581.3940298507,1230
431650,7,617254.0212765958,1710
980000,9,1194873.6382978724,3160
660000,9,682885.9898989899,2680
730000,8,803990.8194444445,2190
291500,7,311580.33638025593,1260
905000,9,1194873.6382978724,2970
800000,10,682885.9898989899,2570
839900,9,420895.47536945814,3810
200000,8,424734.60451977403,1010
300000,7,353619.07472527475,1480
530000,7,619944.1492281304,1250
314950,7,367091.48387096776,1654
255000,7,300340.40293040295,1410
550000,7,594706.5422740525,2160
435000,6,551768.5209125475,1400
234000,7,234284.0351758794,1420
615000,8,645244.2264808363,2500
205000,7,281194.8698060942,1410
384000,7,319581.3940298507,2100
324000,8,304262.1082089552,1750
645000,7,619944.1492281304,2070
570000,8,579109.8082706766,1570
324000,8,300340.40293040295,1920
270000,6,319581.3940298507,1000
290000,7,353619.07472527475,2120
250000,7,302896.7392857143,1440
342000,7,455617.1129032258,1660
255000,7,289078.3455882353,1340
800000,9,1194873.6382978724,2380
451000,7,424734.60451977403,1560
990000,7,803990.8194444445,2780
288400,7,300340.40293040295,1860
420000,8,418019.36094674555,2390
359000,8,387011.5902636917,1370
390000,7,353619.07472527475,2570
300000,7,418019.36094674555,1320
545000,7,521740.0146788991,2520
288349,6,423665.99,1250
299900,7,334921.0626780627,1560
891000,7,576834.808318264,2330
1200000,9,576834.808318264,3660
378000,8,367091.48387096776,2790
299995,6,423736.9058295964,1060
253000,7,311580.33638025593,2020
350000,7,586120.875,1580
565000,6,579109.8082706766,2020
315000,6,418019.36094674555,970
570000,7,551768.5209125475,1490
971000,9,469928.76772616134,4390
915000,9,1096239.0074349442,2750
419000,7,464322.38976377953,2150
260000,7,286742.81162324647,1810
1320000,9,1356523.9905362776,2230
369950,7,440232.31363636366,2430
1030000,10,859938.5542168674,3680
435000,6,418019.36094674555,1410
601000,8,469928.76772616134,1330
460500,7,803990.8194444445,1490
720000,8,585048.7790697674,2020
851000,10,790734.704735376,3130
550000,7,424734.60451977403,2670
700000,7,585048.7790697674,1980
323000,7,311580.33638025593,2100
345500,6,676419.3921568628,1350
378000,7,418019.36094674555,2140
650000,8,618695.1090909091,2208
385000,7,685675.8435374149,1010
425000,7,899607.6730769231,970
210000,6,316742.3905579399,1520
630000,9,682885.9898989899,2740
335000,7,359496.2604166667,1570
196500,7,281194.8698060942,1320
582800,8,685675.8435374149,2550
440000,7,521740.0146788991,1560
752500,8,803990.8194444445,2360
532500,7,618695.1090909091,1330
265000,7,302896.7392857143,1070
397500,6,469928.76772616134,1510
524250,8,612642.738317757,1710
765000,10,617053.9660194175,2790
648000,9,685675.8435374149,2620
469500,8,300340.40293040295,2970
237500,7,286742.81162324647,1050
216000,7,294111.27857142856,1280
427200,7,420895.47536945814,1030
280000,8,304262.1082089552,1900
718000,9,859938.5542168674,3070
420000,8,529629.7824675324,1760
379000,7,576834.808318264,930
326100,6,676419.3921568628,880
535000,7,619944.1492281304,1360
283000,7,316742.3905579399,2130
260000,6,240328.3717472119,1480
399000,7,424734.60451977403,1500
484950,8,612642.738317757,1670
640000,8,810289.6964285715,2060
585000,8,619944.1492281304,2160
645000,8,469928.76772616134,2780
253000,7,294111.27857142856,1490
178500,6,359496.2604166667,740
291000,7,367091.48387096776,1860
199950,5,281194.8698060942,1590
553500,7,863228.9432314411,850
189950,8,367091.48387096776,1030
289000,8,281194.8698060942,1850
700000,8,863228.9432314411,1830
270000,7,353619.07472527475,1560
258000,7,286742.81162324647,1730
530000,8,469928.76772616134,1930
245000,7,334921.0626780627,1422
563000,7,576834.808318264,1380
515000,8,529629.7824675324,2430
325000,9,286742.81162324647,2610
540000,8,586120.875,2000
280300,6,585048.7790697674,920
460000,7,576834.808318264,1750
475000,7,570073.5201465201,2020
900000,9,617254.0212765958,2460
538200,8,645628.2261484099,1780
429000,7,634558.1448275862,1080
164808,7,310612.75572519086,1250
520000,7,645244.2264808363,1870
475000,8,469928.76772616134,1700
283000,6,240328.3717472119,1480
321500,8,296187.98046875,1930
840000,10,682885.9898989899,3130
287000,7,367091.48387096776,1370
375000,7,645244.2264808363,960
349500,7,521740.0146788991,1260
446450,7,424734.60451977403,1480
315000,7,300340.40293040295,1930
271310,6,594706.5422740525,870
315000,7,387011.5902636917,1300
245000,7,296187.98046875,1490
543115,8,792187.8738170346,1380
900000,7,576834.808318264,1190
2450000,10,594706.5422740525,4250
554000,8,677215.034739454,1920
249900,6,281194.8698060942,2080
768000,9,859938.5542168674,3220
980000,10,792187.8738170346,3680
395000,7,359496.2604166667,2070
415000,7,585048.7790697674,1480
380000,8,367091.48387096776,2000
566000,8,790734.704735376,1560
218500,7,234284.0351758794,1600
550000,7,645244.2264808363,1940
512031,7,576834.808318264,1540
197500,6,304262.1082089552,820
470000,7,803990.8194444445,1780
590000,7,677215.034739454,1560
465000,8,490377.1076923077,2210
499000,7,617053.9660194175,2040
515000,8,859938.5542168674,1920
716500,9,863228.9432314411,1930
410000,6,792187.8738170346,1700
850000,8,551768.5209125475,3450
1050000,10,803990.8194444445,3440
648000,10,790734.704735376,2380
620000,7,576834.808318264,2400
935000,11,423665.99,5670
379000,7,521740.0146788991,1140
699000,7,792187.8738170346,1670
528000,8,469928.76772616134,1910
425000,8,420895.47536945814,1560
249500,7,311580.33638025593,1500
1040000,9,677215.034739454,4475
790000,9,551768.5209125475,2840
399950,7,617053.9660194175,1020
275000,7,387011.5902636917,1410
550000,8,880077.752293578,1520
140000,4,304262.1082089552,730
250000,7,355678.51612903224,1190
318000,7,302896.7392857143,1410
505000,7,790734.704735376,1240
470500,8,859938.5542168674,2500
360000,7,469928.76772616134,1050
1240000,9,859938.5542168674,2680
986000,9,551768.5209125475,2380
515000,7,1096239.0074349442,1060
320000,8,240328.3717472119,2300
310000,7,310612.75572519086,2010
356700,7,424734.60451977403,1090
775000,7,792187.8738170346,2320
325000,6,387011.5902636917,1040
208000,7,302896.7392857143,1810
825000,6,310612.75572519086,1150
515000,9,294111.27857142856,2360
490000,8,634558.1448275862,1970
675000,8,464322.38976377953,2690
360000,7,594706.5422740525,2080
550000,7,594706.5422740525,2080
225000,7,240328.3717472119,1370
500000,8,353619.07472527475,3410
385000,8,493625.3098290598,1850
837700,10,645244.2264808363,3010
448000,7,677215.034739454,1530
730000,7,1356523.9905362776,2690
575000,8,551768.5209125475,2810
430000,7,521740.0146788991,1810
435000,7,677215.034739454,1560
241000,6,334921.0626780627,1010
453500,6,880077.752293578,1000
285000,7,387011.5902636917,990
151000,5,420895.47536945814,720
1570000,11,493625.3098290598,6070
631000,7,634558.1448275862,2270
285000,7,424734.60451977403,1380
195000,6,286742.81162324647,1260
817500,9,790734.704735376,2910
550000,7,617254.0212765958,1810
1130000,9,803990.8194444445,3160
609850,9,849714.8097826086,1910
200000,6,319581.3940298507,1230
367000,9,367091.48387096776,2960
285167,8,334921.0626780627,2200
275000,7,294111.27857142856,1270
350900,9,296187.98046875,2540
660000,8,612642.738317757,3030
525000,7,645628.2261484099,1520
262000,7,240328.3717472119,1560
690000,7,585048.7790697674,970
624000,9,424815.06315789477,3570
353000,6,469928.76772616134,1350
552500,8,420895.47536945814,3710
224500,7,334921.0626780627,1430
239000,6,359496.2604166667,940
975000,10,612642.738317757,4300
1200000,11,493625.3098290598,3990
505000,7,1096239.0074349442,1380
302000,7,493625.3098290598,2020
170000,6,319581.3940298507,1480
195000,5,617053.9660194175,1190
272000,7,420895.47536945814,2550
369000,7,420895.47536945814,2550
332500,7,469928.76772616134,1500
515000,8,645628.2261484099,3000
269000,7,310612.75572519086,1690
1280000,11,493625.3098290598,4390
303000,7,304262.1082089552,1560
420000,8,423736.9058295964,2940
400000,7,576834.808318264,1130
225000,6,316742.3905579399,1020
219000,6,367091.48387096776,1310
605000,9,490377.1076923077,2570
625000,8,619944.1492281304,2020
380000,5,594706.5422740525,1680
620000,7,617254.0212765958,1770
687500,10,790734.704735376,3190
225500,6,353619.07472527475,1440
252500,7,310612.75572519086,1150
510000,8,612642.738317757,1860
510000,8,423736.9058295964,2430
725000,7,880077.752293578,1940
492000,7,585048.7790697674,880
425000,7,570073.5201465201,1930
1960000,8,521740.0146788991,3120
298900,8,334921.0626780627,1830
699000,10,617053.9660194175,3230
310000,6,585048.7790697674,700
350000,7,803990.8194444445,1010
790000,7,310612.75572519086,2460
305000,8,300340.40293040295,2230
315000,7,418019.36094674555,1570
267500,7,311580.33638025593,2390
1750000,10,619944.1492281304,3460
435000,8,521740.0146788991,2400
482500,8,521740.0146788991,2940
5110000,12,803990.8194444445,8010
439995,7,387011.5902636917,1570
460000,7,521740.0146788991,1520
194000,7,286742.81162324647,1070
290000,5,489382.0170940171,440
274700,7,300340.40293040295,2440
900000,8,863228.9432314411,2660
1150000,11,677215.034739454,4460
605000,9,617053.9660194175,2010
359000,7,529629.7824675324,1450
850000,7,1356523.9905362776,1400
505000,8,579109.8082706766,1500
565000,9,570073.5201465201,2500
585000,7,418019.36094674555,1280
328000,7,302896.7392857143,3380
749950,9,676419.3921568628,2910
826000,9,617053.9660194175,3060
535000,7,586120.875,1330
925000,10,612642.738317757,3300
875000,10,551768.5209125475,3250
902000,9,859938.5542168674,2530
423000,7,387011.5902636917,1830
235000,6,493625.3098290598,1170
545000,8,489382.0170940171,2930
343000,7,387011.5902636917,1230
334950,8,353619.07472527475,1620
405000,7,418019.36094674555,1760
220000,7,289078.3455882353,1440
173000,6,240328.3717472119,1740
655000,7,849714.8097826086,1270
406000,6,619944.1492281304,880
632000,7,469928.76772616134,2560
357000,7,319581.3940298507,1540
361000,7,455617.1129032258,1150
277000,6,423736.9058295964,770
630000,10,617053.9660194175,4610
254000,8,311580.33638025593,1850
472800,8,859938.5542168674,1840
263000,6,418019.36094674555,1490
510000,6,418019.36094674555,1490
179950,7,294111.27857142856,960
525000,8,617053.9660194175,1580
479000,8,880077.752293578,1260
651000,7,618695.1090909091,1940
949000,8,803990.8194444445,2490
392400,7,423736.9058295964,2520
585000,7,619944.1492281304,1760
460000,7,353619.07472527475,4190
470000,7,792187.8738170346,1170
245000,7,367091.48387096776,1600
500000,8,423736.9058295964,2760
455000,8,490377.1076923077,2090
485500,7,529629.7824675324,2320
1880000,9,634558.1448275862,4110
100000,7,281194.8698060942,770
307000,7,455617.1129032258,1410
475000,10,286742.81162324647,3660
330000,7,490377.1076923077,2180
130000,7,803990.8194444445,1110
320000,8,281194.8698060942,2280
735000,9,418019.36094674555,2820
365000,7,423736.9058295964,1570
234000,7,311580.33638025593,1200
211000,7,300340.40293040295,1710
680000,8,418019.36094674555,3000
457000,8,367091.48387096776,2800
349000,7,521740.0146788991,1640
360000,7,355678.51612903224,2030
350000,8,311580.33638025593,2530
208000,6,234284.0351758794,990
250275,6,464322.38976377953,790
435000,6,464322.38976377953,790
270000,6,296187.98046875,1800
438000,7,462488.8692579505,1650
659000,8,570073.5201465201,1980
645000,7,424734.60451977403,2340
685100,9,685675.8435374149,2790
350000,7,420895.47536945814,2800
375000,6,570073.5201465201,1840
170000,7,334921.0626780627,1350
880000,9,576834.808318264,3030
410500,8,455617.1129032258,1980
780000,10,790734.704735376,3690
1230000,10,1096239.0074349442,3732
449000,8,677215.034739454,1510
546000,7,576834.808318264,2000
317000,7,353619.07472527475,1760
276900,7,420895.47536945814,1270
399000,8,387011.5902636917,2620
495000,8,617053.9660194175,2630
258000,8,286742.81162324647,2270
600000,7,586120.875,2410
265000,8,585048.7790697674,1120
321000,7,251296.24,3030
682000,7,880077.752293578,2120
295700,8,334921.0626780627,1720
609000,9,645244.2264808363,2150
995000,9,464322.38976377953,4380
530000,8,612642.738317757,2010
614000,8,418019.36094674555,3150
390000,8,334921.0626780627,2500
467000,7,677215.034739454,1690
484000,8,493625.3098290598,3300
340000,8,585048.7790697674,1240
302495,8,296187.98046875,2200
532500,7,576834.808318264,1620
441500,8,493625.3098290598,2420
470000,7,302896.7392857143,2680
2300000,9,1356523.9905362776,4250
590000,9,353619.07472527475,2400
320000,8,387011.5902636917,2300
363000,8,594706.5422740525,920
747500,9,462488.8692579505,2350
750000,8,677215.034739454,2630
831000,9,1096239.0074349442,2170
403000,7,529629.7824675324,1700
445000,7,420895.47536945814,2470
345000,7,570073.5201465201,1250
2260000,10,1356523.9905362776,3110
371025,7,490377.1076923077,1530
355000,6,551768.5209125475,960
270000,7,353619.07472527475,1240
425000,7,302896.7392857143,2440
364808,8,353619.07472527475,2320
320000,8,353619.07472527475,1580
325000,9,296187.98046875,2963
350000,8,353619.07472527475,2470
170000,6,240328.3717472119,1370
255000,6,489382.0170940171,960
550000,7,576834.808318264,1130
835000,12,334921.0626780627,4930
420000,6,618695.1090909091,1150
925000,8,1194873.6382978724,2190
389250,7,424734.60451977403,1490
748000,8,803990.8194444445,2600
284000,7,311580.33638025593,1530
588000,7,619944.1492281304,1680
372500,7,387011.5902636917,1680
285000,7,311580.33638025593,1900
360000,7,676419.3921568628,1570
275000,7,586120.875,1370
428000,8,677215.034739454,1350
847000,8,676419.3921568628,3010
316000,6,424815.06315789477,1010
375000,8,294111.27857142856,2050
533000,7,619944.1492281304,1670
556000,11,286742.81162324647,3840
225000,7,311580.33638025593,2220
537250,8,423736.9058295964,2590
255000,7,353619.07472527475,1180
530000,7,493625.3098290598,2950
5300000,12,1194873.6382978724,7390
595000,9,455617.1129032258,2150
548000,7,645628.2261484099,2100
234975,7,334921.0626780627,1650
600000,9,899607.6730769231,1620
432000,7,570073.5201465201,1750
455000,7,521740.0146788991,1380
279950,7,423736.9058295964,1510
267500,7,296187.98046875,1600
620000,8,367091.48387096776,1840
110000,6,464322.38976377953,830
625000,8,634558.1448275862,1810
389000,7,619944.1492281304,910
1200000,9,1096239.0074349442,2120
788500,8,617053.9660194175,2510
567000,8,803990.8194444445,2100
515000,8,286742.81162324647,2690
605000,8,423736.9058295964,2430
430000,7,304262.1082089552,2452
805000,7,792187.8738170346,1550
567500,8,685675.8435374149,2080
647500,7,594706.5422740525,1290
495000,7,634558.1448275862,1850
825000,9,617053.9660194175,3370
435000,8,353619.07472527475,2730
445950,7,521740.0146788991,1300
960000,10,859938.5542168674,3040
780000,8,585048.7790697674,2440
274500,8,286742.81162324647,1720
729953,8,387011.5902636917,3230
464950,8,880077.752293578,1200
620000,8,810289.6964285715,2350
735000,9,790734.704735376,3100
450000,8,387011.5902636917,2040
450000,7,418019.36094674555,2000
842500,9,634558.1448275862,2160
360000,7,353619.07472527475,1970
585000,8,489382.0170940171,2270
461000,7,803990.8194444445,1850
345000,7,424734.60451977403,1350
1080000,10,619944.1492281304,3280
643000,8,612642.738317757,2270
690000,9,685675.8435374149,2820
282000,7,423736.9058295964,1200
549000,8,576834.808318264,2000
815000,9,792187.8738170346,2310
2200000,8,645244.2264808363,4640
700000,8,645244.2264808363,2330
933399,9,645244.2264808363,3940
290000,7,304262.1082089552,1440
372000,7,440232.31363636366,1960
450000,7,585048.7790697674,1250
303700,8,296187.98046875,1981
672000,9,612642.738317757,2440
334000,6,521740.0146788991,1150
260000,6,310612.75572519086,1120
749950,8,849714.8097826086,1800
330000,8,316742.3905579399,2380
830000,8,585048.7790697674,2920
1130000,8,464322.38976377953,2790
320000,6,423736.9058295964,1560
260000,7,367091.48387096776,1550
225000,6,359496.2604166667,1700
279200,5,576834.808318264,640
520000,8,469928.76772616134,2680
505000,8,612642.738317757,1860
234000,7,311580.33638025593,1490
503000,9,423736.9058295964,2470
606000,8,803990.8194444445,2390
433500,7,619944.1492281304,1230
250000,8,420895.47536945814,2840
719000,9,859938.5542168674,2120
381000,8,464322.38976377953,1770
267000,8,281194.8698060942,2495
275000,7,316742.3905579399,1170
651000,8,685675.8435374149,2740
439000,7,619944.1492281304,1050
325000,7,359496.2604166667,1130
490000,7,619944.1492281304,880
519900,9,462488.8692579505,2403
545000,9,367091.48387096776,3410
1060000,11,790734.704735376,5320
542000,7,859938.5542168674,1900
465000,7,682885.9898989899,1810
408000,8,677215.034739454,1200
292000,8,296187.98046875,2060
253000,7,423665.99,1250
