bedrooms,bathrooms,sqft_living15,price,grade,zipcode_valormedio,sqft_living
6,1.75,2040,750000,8,645244.2264808363,2750
4,2.5,2050,331500,7,311580.33638025593,2050
4,3.0,1960,460000,7,529629.7824675324,2230
4,2.25,2340,404950,8,334921.0626780627,2340
3,2.5,1630,880000,9,585048.7790697674,2870
4,2.5,3180,863000,10,685675.8435374149,4120
3,1.75,1870,638700,7,810289.6964285715,2080
3,2.5,1600,435000,7,677215.034739454,1840
3,1.0,1490,260000,6,310612.75572519086,1180
5,2.75,2040,671500,7,863228.9432314411,2160
3,1.0,1440,610000,8,880077.752293578,1180
2,0.75,1870,405000,6,455617.1129032258,1160
4,2.5,1830,338900,7,367091.48387096776,1830
4,4.0,3480,720000,10,790734.704735376,3200
5,3.0,1080,442000,7,355678.51612903224,2560
5,2.75,1590,650000,8,634558.1448275862,2550
3,1.75,1330,263500,7,353619.07472527475,1330
2,1.0,2010,300000,7,367091.48387096776,1220
3,2.5,2095,266000,7,234284.0351758794,1805
4,4.0,2700,930000,9,682885.9898989899,6050
4,2.5,2450,530000,8,462488.8692579505,2320
3,1.0,1000,180000,6,286742.81162324647,1384
3,2.5,3180,619000,9,529629.7824675324,2720
3,1.5,1380,264000,7,294111.27857142856,1820
2,2.25,2130,730000,7,618695.1090909091,2130
4,2.25,2060,439000,7,521740.0146788991,2060
4,1.75,1500,268500,7,300340.40293040295,1420
3,1.75,1470,330000,7,440232.31363636366,1510
3,2.5,2160,640000,8,634558.1448275862,2160
3,2.5,3030,900000,11,685675.8435374149,3180
3,2.25,2470,370000,8,367091.48387096776,2110
3,2.0,1910,685000,8,594706.5422740525,2060
3,1.5,2450,505000,7,677215.034739454,1830
3,1.75,2050,265000,7,316742.3905579399,1820
3,2.5,1610,290000,8,304262.1082089552,1610
4,2.5,2020,296000,7,367091.48387096776,1780
4,2.5,1830,360000,7,310612.75572519086,1840
3,1.75,1220,240500,7,240328.3717472119,1460
2,2.5,1540,372500,8,424734.60451977403,1400
3,2.5,3330,595000,9,440232.31363636366,3370
4,3.0,2860,515000,9,286742.81162324647,3590
4,2.25,3070,1220000,9,1194873.6382978724,3200
2,1.75,2170,507000,8,677215.034739454,1670
4,2.0,2560,399950,9,334921.0626780627,2420
3,1.75,1560,185000,7,423665.99,1430
3,1.75,1440,460000,7,645244.2264808363,1440
3,2.25,1560,435500,7,612642.738317757,1450
4,2.75,2050,469000,8,289078.3455882353,3550
2,3.0,1290,531000,8,585048.7790697674,1270
2,1.0,1150,443500,7,676419.3921568628,940
3,2.0,1660,223000,7,311580.33638025593,1670
4,3.5,2200,590000,8,462488.8692579505,3100
2,2.5,1200,340000,7,585048.7790697674,1100
3,2.0,1780,650000,8,792187.8738170346,1870
3,2.5,2190,533600,8,612642.738317757,1930
3,2.75,2600,695000,9,685675.8435374149,2540
3,1.75,1500,242000,7,300340.40293040295,1280
3,2.25,1810,425000,7,469928.76772616134,1820
3,2.25,1290,525000,7,645244.2264808363,1490
3,2.5,2040,485000,8,612642.738317757,1880
3,1.0,1390,175000,7,440232.31363636366,1250
3,2.0,1700,210000,8,334921.0626780627,1440
3,2.5,1930,260000,7,300340.40293040295,1920
3,2.5,1920,577000,7,618695.1090909091,2060
3,1.5,1408,200000,7,234284.0351758794,1210
2,1.75,1530,605000,7,576834.808318264,1760
3,1.0,1440,325000,6,387011.5902636917,990
3,1.0,1200,289500,6,310612.75572519086,960
3,2.5,1660,559950,9,594706.5422740525,1660
3,1.75,2760,1040000,8,619944.1492281304,1900
3,2.25,1920,543500,7,792187.8738170346,1270
4,2.25,3110,480000,9,311580.33638025593,3250
3,1.0,1080,218000,6,316742.3905579399,960
2,1.75,1620,565000,7,792187.8738170346,1330
3,1.75,1680,426700,7,420895.47536945814,2080
3,2.5,2390,650000,8,462488.8692579505,2690
2,1.0,1760,542000,7,863228.9432314411,890
3,1.75,1200,415000,7,645244.2264808363,1070
3,1.0,1200,214000,6,234284.0351758794,1200
3,1.5,1220,245000,7,289078.3455882353,1360
3,2.0,2180,314500,8,294111.27857142856,2050
3,1.5,1820,1120000,9,618695.1090909091,3000
2,2.0,950,378000,7,551768.5209125475,1300
4,2.5,1540,305000,7,281194.8698060942,2250
5,2.75,2620,595000,8,462488.8692579505,3740
3,2.5,1510,729500,9,618695.1090909091,1660
3,2.5,2360,430000,7,529629.7824675324,2360
3,1.75,1760,240000,7,367091.48387096776,1760
3,1.75,1680,545000,7,551768.5209125475,1680
3,1.75,1580,530000,7,863228.9432314411,1320
1,1.0,1250,157000,6,302896.7392857143,870
4,1.0,1170,425000,6,359496.2604166667,1260
3,1.0,1300,220000,6,464322.38976377953,1000
4,1.75,2520,521000,8,682885.9898989899,2020
3,1.0,2000,325000,7,418019.36094674555,1920
3,2.0,1940,597500,7,424734.60451977403,2150
3,2.5,1490,337000,7,529629.7824675324,1470
3,2.5,3000,1000000,10,645244.2264808363,3180
3,2.5,2730,3070000,8,521740.0146788991,3930
3,1.0,1250,495000,6,863228.9432314411,990
4,3.5,2180,748000,8,645244.2264808363,2770
3,1.5,1750,888000,7,1356523.9905362776,1250
3,1.75,1150,269900,7,440232.31363636366,1140
4,2.5,2090,496500,7,617053.9660194175,2250
3,2.5,1880,475000,7,423736.9058295964,1640
3,1.5,1307,312000,7,469928.76772616134,1255
3,1.0,1390,323000,7,570073.5201465201,1290
3,1.75,1890,331000,7,493625.3098290598,1300
3,1.5,1220,306000,8,387011.5902636917,1220
4,2.5,1640,655000,8,576834.808318264,2630
3,1.5,1940,290000,8,294111.27857142856,1950
4,3.25,2220,1250000,9,863228.9432314411,3160
3,1.75,1880,460000,7,619944.1492281304,1550
4,2.5,1380,435000,7,619944.1492281304,1700
4,2.75,2390,664000,8,859938.5542168674,2510
4,1.75,2180,865000,8,899607.6730769231,1800
3,1.75,1800,385000,8,353619.07472527475,1800
3,2.25,2230,497000,7,521740.0146788991,1870
2,1.0,1150,280000,7,440232.31363636366,1010
2,1.5,1690,188000,6,310612.75572519086,1120
3,1.0,1850,478500,8,551768.5209125475,2090
4,3.5,4190,1150000,11,529629.7824675324,4370
3,2.0,1440,222000,7,286742.81162324647,1440
4,3.0,3440,799000,8,677215.034739454,2580
4,2.5,3250,609900,10,367091.48387096776,3190
4,3.5,1620,413000,7,319581.3940298507,2380
4,1.0,1110,400000,7,619944.1492281304,1420
5,2.75,2870,802541,9,859938.5542168674,2990
3,2.5,2430,320000,8,286742.81162324647,2680
4,2.5,2730,507000,7,529629.7824675324,2730
3,1.0,1490,387500,6,619944.1492281304,1220
3,1.0,1820,396000,7,570073.5201465201,1500
3,1.75,2140,373000,8,304262.1082089552,1830
5,2.5,3180,1480000,10,1194873.6382978724,4570
4,2.25,2330,359900,8,353619.07472527475,2470
2,1.0,1210,410000,6,619944.1492281304,800
4,2.5,2900,690000,9,677215.034739454,2900
3,2.0,1670,245000,7,296187.98046875,1410
5,2.5,2670,700000,8,790734.704735376,2830
4,1.75,2400,268000,7,302896.7392857143,1680
3,1.75,1350,225000,7,311580.33638025593,1760
4,2.25,2300,980000,8,1356523.9905362776,2240
2,1.0,1500,795000,5,319581.3940298507,1380
2,1.0,1170,195000,6,418019.36094674555,820
4,2.0,2180,480000,6,810289.6964285715,2180
4,2.0,1630,485000,7,849714.8097826086,1400
2,1.0,1410,130000,5,289078.3455882353,880
2,1.0,2240,325000,6,302896.7392857143,1060
3,1.75,1530,440000,7,521740.0146788991,1530
4,1.75,2910,550000,8,423736.9058295964,2480
3,1.75,1350,310000,6,493625.3098290598,1490
3,2.5,2700,530000,9,316742.3905579399,3660
4,2.5,1970,390000,8,300340.40293040295,2340
3,1.75,1210,243000,7,281194.8698060942,1450
4,2.5,2440,639000,9,685675.8435374149,2210
4,1.0,1540,215000,7,294111.27857142856,1130
5,1.75,1420,405000,7,490377.1076923077,1550
4,1.75,1770,250000,7,251296.24,1710
3,1.5,1300,405500,7,423736.9058295964,1010
6,2.25,1120,452000,7,469928.76772616134,2660
6,2.25,1120,730000,7,469928.76772616134,2660
3,2.0,1430,267000,7,423665.99,1300
3,2.5,2390,289950,7,367091.48387096776,1670
2,1.0,1300,565000,7,585048.7790697674,960
4,3.25,4230,1580000,12,810289.6964285715,4670
3,2.5,2510,636000,8,645244.2264808363,2140
5,3.0,1700,350000,8,310612.75572519086,2520
3,1.5,1720,320000,7,353619.07472527475,1650
2,1.75,1320,210000,8,302896.7392857143,1440
2,1.0,1280,245000,7,424734.60451977403,1050
3,1.75,1590,328000,7,493625.3098290598,1470
4,2.25,3890,985000,11,682885.9898989899,4230
3,1.75,2460,501000,8,304262.1082089552,1970
3,2.25,1560,315000,7,440232.31363636366,1540
3,2.75,2280,403000,8,424815.06315789477,2090
3,2.0,2030,550000,8,423736.9058295964,2380
4,2.5,1708,347500,9,296187.98046875,2156
4,2.25,2390,365000,8,353619.07472527475,2070
3,1.0,1500,588000,8,576834.808318264,1910
3,1.75,2360,605000,8,859938.5542168674,1920
3,3.25,3090,1300000,9,863228.9432314411,3400
3,2.0,2020,233000,7,281194.8698060942,1400
4,2.5,2210,360000,8,296187.98046875,2210
2,1.75,1170,459000,6,576834.808318264,1170
3,2.0,2290,740000,9,682885.9898989899,2100
3,1.0,1160,305000,7,682885.9898989899,1160
3,1.0,950,395000,6,576834.808318264,1500
4,2.5,2510,560000,8,490377.1076923077,2940
4,1.75,2180,650000,7,618695.1090909091,2010
3,2.5,2010,449950,7,462488.8692579505,2170
3,1.5,2210,517500,7,576834.808318264,1430
4,1.5,1450,435000,7,521740.0146788991,1510
3,1.0,1150,329999,6,423736.9058295964,1150
3,1.75,2510,950000,8,618695.1090909091,2150
3,1.0,1370,447000,7,355678.51612903224,1370
2,2.5,1870,699800,8,677215.034739454,2380
3,1.75,1390,850000,7,1096239.0074349442,1370
3,1.75,2140,316500,7,286742.81162324647,1600
5,3.5,3270,942500,9,859938.5542168674,3750
2,2.25,3220,1310000,10,618695.1090909091,3950
4,2.25,2580,856600,9,810289.6964285715,2400
5,1.5,1480,405600,8,418019.36094674555,2830
4,2.5,2560,565000,8,677215.034739454,2440
3,2.25,1210,400000,8,618695.1090909091,1190
3,2.0,2230,330000,7,424815.06315789477,1400
4,2.75,2230,374950,7,367091.48387096776,2730
3,2.75,1920,405300,7,420895.47536945814,2390
3,2.25,2160,560000,8,685675.8435374149,2060
4,2.25,2360,824000,8,1356523.9905362776,2490
3,1.75,1400,260000,7,311580.33638025593,1100
4,2.5,2180,760000,8,619944.1492281304,2430
3,2.5,2970,405000,10,286742.81162324647,3170
4,2.5,2240,429900,8,353619.07472527475,2640
3,1.5,1320,341500,7,420895.47536945814,1130
5,2.0,1940,465250,7,676419.3921568628,1940
2,2.0,1390,450000,7,576834.808318264,1100
3,1.0,1370,390000,7,859938.5542168674,1200
3,2.25,2070,420000,8,645628.2261484099,2000
3,2.5,1910,269950,8,240328.3717472119,1890
4,2.0,1520,493000,7,634558.1448275862,1910
4,2.5,2520,370000,9,334921.0626780627,2710
5,4.25,3150,2250000,10,1096239.0074349442,4860
3,1.0,1450,305000,7,493625.3098290598,1250
3,1.75,2030,400000,6,521740.0146788991,1590
3,1.5,1180,320000,8,387011.5902636917,1240
4,1.0,1260,715000,7,585048.7790697674,2000
6,2.75,2560,650000,8,645628.2261484099,3610
5,1.75,2370,218000,8,286742.81162324647,1930
2,1.0,1540,500000,7,576834.808318264,1280
4,2.0,2380,460000,7,617053.9660194175,2090
3,1.5,1410,232500,7,294111.27857142856,1940
3,2.5,1800,408200,7,319581.3940298507,1800
3,1.75,1830,522000,7,645244.2264808363,1730
4,2.5,3100,675000,9,685675.8435374149,2810
4,3.5,4100,1360000,11,859938.5542168674,3550
4,1.0,1570,249950,6,240328.3717472119,1330
2,1.0,1460,210000,6,240328.3717472119,750
4,1.0,1180,429950,7,387011.5902636917,1760
4,2.5,2930,737500,9,677215.034739454,3200
4,2.0,1850,710000,8,803990.8194444445,1740
3,2.5,2100,470000,8,529629.7824675324,2100
4,3.5,3510,1100000,12,682885.9898989899,4270
3,2.0,2030,650000,7,585048.7790697674,1340
4,2.5,3160,1220000,9,859938.5542168674,3190
3,2.5,1380,422120,8,521740.0146788991,1630
5,2.5,3150,625000,9,490377.1076923077,2990
4,1.0,1220,385200,6,424734.60451977403,1550
3,2.25,1800,500000,8,612642.738317757,1690
4,2.25,1910,308000,8,311580.33638025593,1960
3,2.75,2140,565000,8,859938.5542168674,2390
3,2.5,2600,581000,7,677215.034739454,2600
3,2.0,2330,361000,8,311580.33638025593,1950
3,1.0,1530,345000,7,645628.2261484099,1250
2,2.25,1310,419000,8,634558.1448275862,1180
3,2.5,2160,347000,7,420895.47536945814,1680
4,2.25,3000,625000,9,790734.704735376,2220
4,4.25,3470,2400000,11,1194873.6382978724,4890
3,3.25,1320,379000,8,423665.99,2660
3,1.5,1150,310000,7,612642.738317757,1150
2,2.0,1320,250000,6,296187.98046875,1130
5,2.75,2870,682000,9,493625.3098290598,2760
3,2.0,1580,246500,7,316742.3905579399,1430
3,1.0,1580,325000,5,334921.0626780627,1490
4,2.5,2095,310950,8,300340.40293040295,2030
3,2.0,2688,1100000,9,792187.8738170346,3010
3,1.0,1810,287500,7,387011.5902636917,1810
3,1.0,1810,431000,7,387011.5902636917,1810
3,1.0,1290,226000,6,418019.36094674555,970
3,1.75,1600,825000,7,585048.7790697674,2010
4,1.0,1240,175000,6,240328.3717472119,1300
3,1.5,1800,465750,7,645628.2261484099,1260
4,2.25,2550,659000,8,790734.704735376,2610
3,1.75,1630,595000,8,619944.1492281304,1910
3,2.25,1780,350000,8,353619.07472527475,1780
4,2.25,2120,270000,8,286742.81162324647,1900
6,2.25,1850,662500,7,645628.2261484099,2450
3,1.75,1490,249900,5,281194.8698060942,1380
3,1.75,1980,324500,7,286742.81162324647,1920
2,1.75,1350,430000,8,677215.034739454,1350
2,1.75,1350,419950,8,677215.034739454,1350
4,1.75,1790,285000,8,251296.24,2510
4,2.5,2100,332000,8,334921.0626780627,2470
4,1.75,1340,282000,7,240328.3717472119,1660
3,1.0,1020,320000,7,387011.5902636917,1340
3,1.0,2440,428750,7,859938.5542168674,1620
3,2.25,1760,330000,8,316742.3905579399,2300
4,3.5,1440,456500,8,676419.3921568628,2000
3,2.25,1870,352000,8,493625.3098290598,1640
4,2.0,1860,664000,7,863228.9432314411,1530
3,1.75,2530,628000,9,490377.1076923077,4000
3,1.75,1780,512000,7,645244.2264808363,1610
3,2.0,1630,254000,7,286742.81162324647,2070
4,2.5,2030,535800,8,612642.738317757,1900
3,1.0,1610,287653,7,367091.48387096776,1050
3,2.5,1270,438000,8,551768.5209125475,1520
4,1.75,1840,450000,7,462488.8692579505,2390
5,2.75,2400,327000,8,334921.0626780627,2400
4,2.5,1950,370500,7,493625.3098290598,1790
3,2.5,1570,265000,7,367091.48387096776,1720
4,2.75,1920,450000,8,420895.47536945814,2980
3,1.0,2640,425000,8,617053.9660194175,1520
3,1.75,1330,166600,7,311580.33638025593,1150
1,0.75,1170,245000,5,240328.3717472119,380
3,1.0,1520,565000,7,619944.1492281304,910
3,1.75,1930,539900,8,803990.8194444445,1650
3,3.5,1980,910000,10,594706.5422740525,2480
4,2.5,2050,280000,8,334921.0626780627,2050
3,2.25,1560,275000,7,367091.48387096776,1420
3,2.5,2490,467000,7,420895.47536945814,3460
3,2.5,1730,457500,8,612642.738317757,1500
2,1.0,1270,381156,7,418019.36094674555,1320
5,2.5,2050,289999,8,334921.0626780627,2180
3,1.75,1950,642450,7,594706.5422740525,1830
3,2.25,1600,469950,7,617254.0212765958,1620
3,2.0,2920,795000,8,803990.8194444445,2920
4,2.5,2820,785000,10,685675.8435374149,3300
3,2.25,3060,860000,10,859938.5542168674,3060
3,1.0,1380,147500,7,300340.40293040295,1530
3,2.0,2040,390000,7,490377.1076923077,1910
3,1.0,1020,229000,7,302896.7392857143,1020
3,1.0,1120,185000,6,240328.3717472119,1150
3,1.5,1620,414900,7,619944.1492281304,1260
4,2.0,1120,200000,6,551768.5209125475,1920
4,2.25,2060,225000,8,334921.0626780627,1800
3,1.75,1610,720000,7,863228.9432314411,2040
4,2.5,2100,930000,8,849714.8097826086,2200
5,2.5,4090,1270000,7,1356523.9905362776,3200
5,3.25,2100,700000,7,634558.1448275862,2400
2,1.5,1170,466000,7,585048.7790697674,1140
3,1.5,1460,374000,7,490377.1076923077,1330
3,2.5,2810,480000,8,570073.5201465201,1940
3,2.5,3000,740000,9,677215.034739454,3000
4,1.0,1820,1010000,8,899607.6730769231,1820
4,2.5,2740,395000,8,311580.33638025593,2910
2,1.0,1200,340000,6,319581.3940298507,1090
3,2.0,1260,209000,7,319581.3940298507,1230
5,2.5,1530,431650,7,617254.0212765958,1710
5,2.5,3260,980000,9,1194873.6382978724,3160
3,2.5,2670,660000,9,682885.9898989899,2680
4,2.25,2190,730000,8,803990.8194444445,2190
3,1.75,1640,291500,7,311580.33638025593,1260
4,3.5,3680,905000,9,1194873.6382978724,2970
4,2.5,3420,800000,10,682885.9898989899,2570
4,3.5,3230,839900,9,420895.47536945814,3810
1,1.5,1360,200000,8,424734.60451977403,1010
3,2.0,1850,300000,7,353619.07472527475,1480
3,1.75,1180,530000,7,619944.1492281304,1250
3,2.25,1654,314950,7,367091.48387096776,1654
3,1.75,1630,255000,7,300340.40293040295,1410
5,2.75,2160,550000,7,594706.5422740525,2160
3,1.0,1470,435000,6,551768.5209125475,1400
3,1.75,1660,234000,7,234284.0351758794,1420
4,2.25,2500,615000,8,645244.2264808363,2500
3,2.0,1410,205000,7,281194.8698060942,1410
4,1.75,1730,384000,7,319581.3940298507,2100
3,2.5,2050,324000,8,304262.1082089552,1750
3,1.75,1800,645000,7,619944.1492281304,2070
3,3.25,1000,570000,8,579109.8082706766,1570
3,2.5,1920,324000,8,300340.40293040295,1920
2,1.0,1100,270000,6,319581.3940298507,1000
5,1.5,1730,290000,7,353619.07472527475,2120
3,2.0,1390,250000,7,302896.7392857143,1440
3,1.75,1520,342000,7,455617.1129032258,1660
3,1.5,1340,255000,7,289078.3455882353,1340
3,2.25,2750,800000,9,1194873.6382978724,2380
3,1.75,1430,451000,7,424734.60451977403,1560
4,2.5,2860,990000,7,803990.8194444445,2780
4,2.5,1860,288400,7,300340.40293040295,1860
3,1.5,1690,420000,8,418019.36094674555,2390
2,2.75,1370,359000,8,387011.5902636917,1370
4,3.0,2260,390000,7,353619.07472527475,2570
3,2.5,1320,300000,7,418019.36094674555,1320
5,2.5,2030,545000,7,521740.0146788991,2520
3,1.0,1920,288349,6,423665.99,1250
3,2.25,1660,299900,7,334921.0626780627,1560
4,2.0,2090,891000,7,576834.808318264,2330
3,2.0,2680,1200000,9,576834.808318264,3660
4,2.5,2820,378000,8,367091.48387096776,2790
2,1.0,1850,299995,6,423736.9058295964,1060
3,2.5,1710,253000,7,311580.33638025593,2020
3,2.25,1980,350000,7,586120.875,1580
4,3.0,1290,565000,6,579109.8082706766,2020
2,1.0,1490,315000,6,418019.36094674555,970
4,3.0,1990,570000,7,551768.5209125475,1490
5,3.5,2010,971000,9,469928.76772616134,4390
5,2.5,1460,915000,9,1096239.0074349442,2750
4,1.5,2150,419000,7,464322.38976377953,2150
4,1.75,1870,260000,7,286742.81162324647,1810
3,3.0,2260,1320000,9,1356523.9905362776,2230
3,1.0,1660,369950,7,440232.31363636366,2430
3,2.5,3600,1030000,10,859938.5542168674,3680
5,1.0,1360,435000,6,418019.36094674555,1410
3,1.75,2600,601000,8,469928.76772616134,1330
3,1.0,1730,460500,7,803990.8194444445,1490
3,2.5,1920,720000,8,585048.7790697674,2020
4,2.5,2840,851000,10,790734.704735376,3130
4,3.0,2300,550000,7,424734.60451977403,2670
4,1.0,1810,700000,7,585048.7790697674,1980
3,1.75,1930,323000,7,311580.33638025593,2100
3,1.0,2080,345500,6,676419.3921568628,1350
4,1.5,2140,378000,7,418019.36094674555,2140
4,2.0,1760,650000,8,618695.1090909091,2208
3,2.0,1650,385000,7,685675.8435374149,1010
2,1.0,1670,425000,7,899607.6730769231,970
4,2.0,1390,210000,6,316742.3905579399,1520
4,2.5,2740,630000,9,682885.9898989899,2740
3,1.75,1590,335000,7,359496.2604166667,1570
3,1.0,1320,196500,7,281194.8698060942,1320
4,2.75,2290,582800,8,685675.8435374149,2550
3,1.75,1540,440000,7,521740.0146788991,1560
4,2.25,2360,752500,8,803990.8194444445,2360
3,1.75,1500,532500,7,618695.1090909091,1330
3,1.0,1840,265000,7,302896.7392857143,1070
3,1.25,2560,397500,6,469928.76772616134,1510
3,2.5,2120,524250,8,612642.738317757,1710
4,2.75,3080,765000,10,617053.9660194175,2790
4,2.5,2590,648000,9,685675.8435374149,2620
5,2.5,2100,469500,8,300340.40293040295,2970
3,1.75,1360,237500,7,286742.81162324647,1050
3,1.0,1420,216000,7,294111.27857142856,1280
3,1.0,1270,427200,7,420895.47536945814,1030
3,2.25,1730,280000,8,304262.1082089552,1900
5,3.0,2550,718000,9,859938.5542168674,3070
2,2.75,1870,420000,8,529629.7824675324,1760
2,1.0,1050,379000,7,576834.808318264,930
2,1.0,1370,326100,6,676419.3921568628,880
3,2.5,1365,535000,7,619944.1492281304,1360
4,2.75,2130,283000,7,316742.3905579399,2130
3,1.0,1460,260000,6,240328.3717472119,1480
4,1.0,980,399000,7,424734.60451977403,1500
3,2.25,1850,484950,8,612642.738317757,1670
4,1.75,2260,640000,8,810289.6964285715,2060
4,2.5,1520,585000,8,619944.1492281304,2160
4,2.0,2580,645000,8,469928.76772616134,2780
3,2.0,1590,253000,7,294111.27857142856,1490
2,1.0,1170,178500,6,359496.2604166667,740
4,2.5,1860,291000,7,367091.48387096776,1860
2,2.75,1310,199950,5,281194.8698060942,1590
2,1.0,1300,553500,7,863228.9432314411,850
2,1.0,1450,189950,8,367091.48387096776,1030
3,2.0,2250,289000,8,281194.8698060942,1850
4,2.0,1650,700000,8,863228.9432314411,1830
3,2.0,1610,270000,7,353619.07472527475,1560
4,1.75,1840,258000,7,286742.81162324647,1730
3,2.5,1930,530000,8,469928.76772616134,1930
3,2.25,1677,245000,7,334921.0626780627,1422
3,2.0,1350,563000,7,576834.808318264,1380
3,2.5,2500,515000,8,529629.7824675324,2430
4,2.5,2610,325000,9,286742.81162324647,2610
3,2.25,2220,540000,8,586120.875,2000
2,1.0,1500,280300,6,585048.7790697674,920
4,1.75,1640,460000,7,576834.808318264,1750
3,1.75,2140,475000,7,570073.5201465201,2020
4,2.25,2830,900000,9,617254.0212765958,2460
4,3.0,1810,538200,8,645628.2261484099,1780
2,1.0,2230,429000,7,634558.1448275862,1080
3,1.0,1490,164808,7,310612.75572519086,1250
4,2.25,1970,520000,7,645244.2264808363,1870
3,1.75,1800,475000,8,469928.76772616134,1700
4,1.5,1530,283000,6,240328.3717472119,1480
4,2.5,1930,321500,8,296187.98046875,1930
4,2.75,3330,840000,10,682885.9898989899,3130
3,2.25,1370,287000,7,367091.48387096776,1370
3,1.75,1650,375000,7,645244.2264808363,960
3,1.75,1330,349500,7,521740.0146788991,1260
3,1.5,1140,446450,7,424734.60451977403,1480
4,2.5,1930,315000,7,300340.40293040295,1930
2,1.0,1190,271310,6,594706.5422740525,870
4,1.0,1330,315000,7,387011.5902636917,1300
3,1.75,1880,245000,7,296187.98046875,1490
2,1.0,1380,543115,8,792187.8738170346,1380
4,2.0,1190,900000,7,576834.808318264,1190
4,4.25,3640,2450000,10,594706.5422740525,4250
2,2.0,1670,554000,8,677215.034739454,1920
3,1.75,1690,249900,6,281194.8698060942,2080
3,2.5,3460,768000,9,859938.5542168674,3220
